37495,Bonham,,Fannin,TX
41258,Toppenish,Yakima,Yakima,WA
10845,Clawson,Detroit,Oakland,MI
396479,Pennsville Township,Philadelphia,Salem,NJ
47737,Snyder,Snyder,Scurry,TX
9085,Northlake,Chicago,Cook,IL
38911,Hasbrouck Heights,New York,Bergen,NJ
6004,Molalla,Portland,Clackamas,OR
50762,Arlington,Memphis,Shelby,TN
40903,Sikeston,Sikeston,Scott,MO
8032,Yeadon,Philadelphia,Delaware,PA
11558,Fulton,Syracuse,Oswego,NY
17049,Blacklick,Columbus,Franklin,OH
40285,Pella,,Marion,IA
50571,Vandalia,Dayton,Montgomery,OH
15558,Madisonville,,Monroe,TN
18510,Hayden,Coeur d'Alene,Kootenai,ID
41854,Carmel,Salinas,Monterey,CA
17277,Canal Fulton,Canton,Stark,OH
52082,Fort Walton Beach,Crestview,Okaloosa,FL
25476,Lake Station,Chicago,Lake,IN
50551,Willow Spring,Raleigh,Wake,NC
35739,Harrison,,Clare,MI
398879,North Strabane Township,Pittsburgh,Washington,PA
37964,College Park,Atlanta,Fulton,GA
48238,Vernon,Vernon,Wilbarger,TX
10751,Cedar Lake,Chicago,Lake,IN
397461,Dingman Township,New York,Pike,PA
21785,Kendallville,Kendallville,Noble,IN
21961,Goffstown,Manchester,Hillsborough,NH
24923,Grandview,Yakima,Yakima,WA
395732,Dover Township,York,York,PA
398431,Roxbury Township,New York,Morris,NJ
38191,Destrehan,New Orleans,Saint Charles,LA
25688,Lynnfield,Boston,Essex,MA
210855,Fullerton,Allentown,Lehigh,PA
199065,Woodbury,New York,Orange,NY
17907,Eatontown,New York,Monmouth,NJ
44421,Camp Verde,Prescott,Yavapai,AZ
123783,Brownsville,Miami-Fort Lauderdale,Miami-Dade,FL
23257,Oxford,Anniston,Calhoun,AL
6392,Paola,Kansas City,Miami,KS
32879,Milton Freewater,Hermiston-Pendleton,Umatilla,OR
395676,Town of Verona,Madison,Dane,WI
23422,Alachua,Gainesville,Alachua,FL
18309,Globe,Payson,Gila,AZ
55438,Delhi,Merced,Merced,CA
33699,Robstown,Corpus Christi,Nueces,TX
37998,Conneaut,Ashtabula,Ashtabula,OH
38056,Craig,Craig,Moffat,CO
32104,Hudson,Minneapolis-St Paul,Saint Croix,WI
39530,Lower Burrell,Pittsburgh,Westmoreland,PA
397297,Town of Spencer,Worcester,Worcester,MA
13779,Seven Hills,Cleveland,Cuyahoga,OH
15488,Keithville,Shreveport,Caddo,LA
37456,Bloomfield,Farmington,San Juan,NM
11932,Hockley,Houston,Harris,TX
21606,Damascus,Washington,Montgomery,MD
54461,South Amboy,New York,Middlesex,NJ
5343,Jericho,New York,Nassau,NY
31828,Grants,Grants,Cibola,NM
20112,Rayne,Lafayette,Acadia,LA
27329,Sunland Park,Las Cruces,Dona Ana,NM
399046,Delta Township,Lansing,Eaton,MI
5741,Lyons,Vidalia,Toombs,GA
49205,Lamont,Bakersfield,Kern,CA
52064,Fort Gratiot,Detroit,Saint Clair,MI
9859,Edgewater,New York,Bergen,NJ
38710,Glen Rock,New York,Bergen,NJ
53320,Milford,Salisbury,Sussex,DE
56843,Saint Clairsville,Wheeling,Belmont,OH
13470,Rehoboth,Providence,Bristol,MA
35816,Osceola,South Bend,Saint Joseph,IN
3848,Brownfield,,Terry,TX
398912,Towamencin Township,Philadelphia,Montgomery,PA
17856,East Bethel,Minneapolis-St Paul,Anoka,MN
34864,Wilton Manors,Miami-Fort Lauderdale,Broward,FL
5729,Luray,,Page,VA
50453,Orosi,Visalia,Tulare,CA
397669,Town of Athol,Worcester,Worcester,MA
55184,Whitefish,Kalispell,Flathead,MT
7653,Vadnais Heights,Minneapolis-St Paul,Ramsey,MN
117263,Pedley,Riverside,Riverside,CA
24040,Chaparral,Las Cruces,Dona Ana,NM
51777,Eagle Point,Medford,Jackson,OR
52949,Lewisboro,New York,Westchester,NY
396080,Hazel Dell North,Portland,Clark,WA
398764,Town of Bath,Corning,Steuben,NY
13359,Pooler,Savannah,Chatham,GA
52779,Kingsland,St. Marys,Camden,GA
398052,Town of Kingston,Boston,Plymouth,MA
26739,Rex,Atlanta,Clayton,GA
37363,Bellmawr,Philadelphia,Camden,NJ
397744,Town of Milton,Albany,Saratoga,NY
19355,Middletown,Philadelphia,New Castle,DE
52838,Lafayette,Chattanooga,Walker,GA
399219,Town of Pepperell,Boston,Middlesex,MA
27152,Somersworth,Boston,Strafford,NH
34876,Winnetka,Chicago,Cook,IL
398625,Silver Spring Township,Harrisburg,Cumberland,PA
34702,Webster,Houston,Harris,TX
24357,Delta,,Delta,CO
44406,California City,Bakersfield,Kern,CA
29973,Paradise Valley,Phoenix,Maricopa,AZ
53121,Malta,Albany,Saratoga,NY
32835,Miami Shores,Miami-Fort Lauderdale,Miami-Dade,FL
57127,Brandywine,Washington,Prince Georges,MD
252252,Walnut Grove,Portland,Clark,WA
3963,Canyon Lake,Riverside,Riverside,CA
10665,Calimesa,Riverside,Riverside,CA
32461,Lebanon,Indianapolis,Boone,IN
21217,West Columbia,Columbia,Lexington,SC
9865,East Pennsboro,Harrisburg,Cumberland,PA
52347,Grosse Pointe Park,Detroit,Wayne,MI
397939,Town of Kaukauna,Appleton,Outagamie,WI
45510,Grand Terrace,Riverside,San Bernardino,CA
125033,Lakeland Highlands,Lakeland,Polk,FL
46384,Malvern,Philadelphia,Chester,PA
7541,Upper Dublin,Philadelphia,Montgomery,PA
32352,La Grange Park,Chicago,Cook,IL
49488,Munhall,Pittsburgh,Allegheny,PA
115235,Garden Acres,Stockton,San Joaquin,CA
397622,Schodack,Albany,Rensselaer,NY
55232,Windsor Locks,Hartford,Hartford,CT
31653,Freeland,Saginaw,Saginaw,MI
34773,Western Springs,Chicago,Cook,IL
42690,Marion,,Smyth,VA
9080,North Saint Paul,Minneapolis-St Paul,Ramsey,MN
49499,Readington,New York,Hunterdon,NJ
43334,Weston,Boston,Middlesex,MA
52245,Gloucester City,Philadelphia,Camden,NJ
32463,Lebanon,Albany,Linn,OR
22081,Firebaugh,Fresno,Fresno,CA
46130,Lakeland,Memphis,Shelby,TN
28407,Berkeley Heights,New York,Union,NJ
51566,Coventry,Hartford,Tolland,CT
51368,Cheboygan,,Cheboygan,MI
27318,Summit,Chicago,Cook,IL
16005,Superior,Boulder,Boulder,CO
16748,Altus,Altus,Jackson,OK
216886,Weigelstown,York,York,PA
43381,River Edge,New York,Bergen,NJ
12115,Jefferson City,Morristown,Jefferson,TN
26192,North Myrtle Beach,Myrtle Beach,Horry,SC
19437,Montevallo,Birmingham,Shelby,AL
19581,New Hanover,Philadelphia,Montgomery,PA
48085,Union City,Atlanta,Fulton,GA
27373,Tarrytown,New York,Westchester,NY
5410,Kettering,Washington,Prince Georges,MD
5493,Lake Grove,New York,Suffolk,NY
36768,Chesterland,Cleveland,Geauga,OH
9792,Middleton,Madison,Dane,WI
38990,Highland Park,Detroit,Wayne,MI
34902,Woodmere,New York,Nassau,NY
23315,Wilmington Island,Savannah,Chatham,GA
397648,Town of Hanover,Claremont,Grafton,NH
395443,Knik-Fairview,Anchorage,Matanuska Susitna,AK
4045,Channahon,Chicago,Will,IL
398602,Moreau,Albany,Saratoga,NY
42738,Rockton,Rockford,Winnebago,IL
18420,Guttenberg,New York,Hudson,NJ
38864,Hampstead,Baltimore,Carroll,MD
35388,Killen,Florence,Lauderdale,AL
50497,Poplarville,Picayune,Pearl River,MS
35241,Cloquet,Duluth,Carlton,MN
32942,Moraga,San Francisco,Contra Costa,CA
119221,Berkley,Denver,Adams,CO
20704,Sulphur Springs,Sulphur Springs,Hopkins,TX
22653,Sartell,St. Cloud,Stearns,MN
126623,Westview,Miami-Fort Lauderdale,Miami-Dade,FL
398699,Mamakating,,Sullivan,NY
50297,Poquoson,Virginia Beach,Poquoson City,VA
20502,Silverton,Salem,Marion,OR
6521,Pittston Township,Scranton,Luzerne,PA
38237,Dripping Springs,Austin,Hays,TX
27203,Speedway,Indianapolis,Marion,IN
35162,Brazoria,Houston,Brazoria,TX
35002,Angier,Dunn,Harnett,NC
397602,Upper Moreland Township,Philadelphia,Montgomery,PA
6495,Piedmont,San Francisco,Alameda,CA
6145,New Carrollton,Washington,Prince Georges,MD
398511,Washington Township,Allentown,Warren,NJ
26755,Richton Park,Chicago,Cook,IL
53568,Newman,Modesto,Stanislaus,CA
398181,Town of Canton,Ogdensburg,Saint Lawrence,NY
12532,Manistee,,Manistee,MI
14971,Derby,New Haven,New Haven,CT
29455,Temple,Atlanta,Carroll,GA
14586,Westminster,Seneca,Oconee,SC
8625,Independence,Salem,Polk,OR
397240,Richland Township,Pittsburgh,Allegheny,PA
29879,Crestwood,St. Louis,Saint Louis,MO
397803,Hanover Township,Scranton,Luzerne,PA
23370,Cadiz,Clarksville,Trigg,KY
46727,New Providence,New York,Union,NJ
12066,Irvington,Mobile,Mobile,AL
44278,Boyds,Washington,Montgomery,MD
20544,Solana Beach,San Diego,San Diego,CA
31516,Fairview Heights,St. Louis,Saint Clair,IL
8015,Wrentham,Boston,Norfolk,MA
16033,Seabrook,Houston,Harris,TX
55057,Watkinsville,Athens,Oconee,GA
43646,Indian Trail,Charlotte,Union,NC
46783,North Canton,Canton,Stark,OH
8000,Woodland Park,Colorado Springs,Teller,CO
33400,Peyton,Colorado Springs,El Paso,CO
207297,Oak Hills,Portland,Washington,OR
17081,Bluff City,Kingsport,Sullivan,TN
21623,Brooklyn,Cleveland,Cuyahoga,OH
36879,Ogdensburg,Ogdensburg,Saint Lawrence,NY
56018,Jefferson Hills,Pittsburgh,Allegheny,PA
45977,Junction City,Eugene,Lane,OR
126613,West Perrine,Miami-Fort Lauderdale,Miami-Dade,FL
21736,Cambridge,Minneapolis-St Paul,Isanti,MN
21744,Colville,Spokane,Stevens,WA
6798,Robertsdale,Daphne,Baldwin,AL
398947,Town of Duxbury,Boston,Plymouth,MA
15271,Elwood,Indianapolis,Madison,IN
15461,Jollyville,Austin,Williamson,TX
18859,Knoxville,,Marion,IA
12071,Ishpeming,Marquette,Marquette,MI
12796,Monmouth,,Warren,IL
53952,Pompton Lakes,New York,Passaic,NJ
398209,Town of Chester,New York,Orange,NY
47267,Quincy,Moses Lake,Grant,WA
12137,Johnstown,Columbus,Licking,OH
6349,Orrville,Wooster,Wayne,OH
43427,Somers,New York,Westchester,NY
398297,Pocono Township,East Stroudsburg,Monroe,PA
35130,Auburn,Atlanta,Barrow,GA
398802,Hamilton Township,Chambersburg,Franklin,PA
11844,Haysville,Wichita,Sedgwick,KS
55713,Galena,Columbus,Delaware,OH
54616,Sumner,Seattle,Pierce,WA
46779,North Branch,Minneapolis-St Paul,Chisago,MN
12464,Loyalsock,Williamsport,Lycoming,PA
36257,Sandwich,Chicago,DeKalb,IL
57253,Guntersville,Albertville,Marshall,AL
397175,Middletown Township,Philadelphia,Delaware,PA
398818,Patton Township,State College,Centre,PA
47695,Sierra Madre,Los Angeles,Los Angeles,CA
6576,Port Neches,Beaumont,Jefferson,TX
124049,Country Walk,Miami-Fort Lauderdale,Miami-Dade,FL
46266,Little Egg Harbor,New York,Ocean,NJ
17397,Charlestown,Louisville,Clark,IN
20191,River Forest,Chicago,Cook,IL
44306,Bridgeton,St. Louis,Saint Louis,MO
395620,Carnot-Moon,Pittsburgh,Allegheny,PA
18478,Harrison,New York,Westchester,NY
398791,Garnet Valley,Philadelphia,Delaware,PA
52439,Hastings,Minneapolis-St Paul,Dakota,MN
45356,Freeport,Houston,Brazoria,TX
162264,Rosaryville,Washington,Prince Georges,MD
27912,Westwood,New York,Bergen,NJ
11048,Davidson,Charlotte,Mecklenburg,NC
396550,View Park-Windsor Hills,Los Angeles,Los Angeles,CA
54299,San Marino,Los Angeles,Los Angeles,CA
40442,Price,Price,Carbon,UT
23177,Mount Kisco,New York,Westchester,NY
6030,Monument,Colorado Springs,El Paso,CO
4548,Elizabeth,Denver,Elbert,CO
397979,Hanover Township,Allentown,Northampton,PA
13906,South Beloit,Rockford,Winnebago,IL
23649,Beebe,Searcy,White,AR
10934,Conshohocken,Philadelphia,Montgomery,PA
17221,Buffalo,Minneapolis-St Paul,Wright,MN
41956,Chesterton,Chicago,Porter,IN
397103,South Haven Township,Kalamazoo,Van Buren,MI
14697,Wood Dale,Chicago,Du Page,IL
52809,Knox,,Starke,IN
41690,White House,Nashville,Robertson,TN
45539,Gray,Macon,Jones,GA
47022,Pass Christian,Gulfport,Harrison,MS
28336,Beachwood,New York,Ocean,NJ
8078,Amite,Hammond,Tangipahoa,LA
398871,Town of Oregon,Madison,Dane,WI
44334,Brooklyn Park,Baltimore,Anne Arundel,MD
39424,Lighthouse Point,Miami-Fort Lauderdale,Broward,FL
19562,Nesconset,New York,Suffolk,NY
46697,Nevada City,Truckee,Nevada,CA
53471,Muskegon Heights,Muskegon,Muskegon,MI
55262,Worthington,Columbus,Franklin,OH
24793,Franklin,Cincinnati,Warren,OH
45372,Frostproof,Lakeland,Polk,FL
29189,Littlerock,Los Angeles,Los Angeles,CA
55743,Hillsborough,San Francisco,San Mateo,CA
396681,Mt Pleasant,New York,Westchester,NY
50377,Andrews,Andrews,Andrews,TX
25863,Merriam,Kansas City,Johnson,KS
23884,Burkburnett,Wichita Falls,Wichita,TX
22330,Ridgefield,New York,Bergen,NJ
398741,Lower Saucon Township,Allentown,Northampton,PA
397388,North Fayette Township,Pittsburgh,Allegheny,PA
20114,Reading,Cincinnati,Hamilton,OH
30459,Big Bear City,Riverside,San Bernardino,CA
52078,Fort Stockton,,Pecos,TX
52182,Gatesville,Killeen,Coryell,TX
38599,Franklinton,Raleigh,Franklin,NC
55961,Jackson,Jackson,Jackson,OH
36194,Springdale,Cincinnati,Hamilton,OH
18802,Keaau,Hilo,Hawaii,HI
12318,Largo,Washington,Prince Georges,MD
25599,Lincoln Park,New York,Morris,NJ
399035,Bradford Township,Bradford,McKean,PA
4962,Granville,Columbus,Licking,OH
113576,Avocado Heights,Los Angeles,Los Angeles,CA
35172,Dandridge,Morristown,Jefferson,TN
7832,West Carrollton,Dayton,Montgomery,OH
13058,O Fallon,St. Louis,Saint Clair,IL
4380,Dixon,Dixon,Lee,IL
398408,Rapho Township,Lancaster,Lancaster,PA
30865,Chestertown,,Kent,MD
21214,West Caldwell,New York,Essex,NJ
11847,Hazel Green,Huntsville,Madison,AL
37308,Bay Saint Louis,Gulfport,Hancock,MS
47030,Paw Paw,Kalamazoo,Van Buren,MI
4985,Greensboro,,Greene,GA
396111,Town of Kennebunk,Portland,York,ME
398847,Clinton,Worcester,Worcester,MA
46267,Little Ferry,New York,Bergen,NJ
9571,Reedsburg,Baraboo,Sauk,WI
37148,Anthony,Las Cruces,Dona Ana,NM
397161,Monitor Township,Bay City,Bay,MI
10424,Black Mountain,Asheville,Buncombe,NC
29344,Saratoga Springs,Provo,Utah,UT
16149,Waverly,Waterloo,Bremer,IA
42485,Forest Hill,Dallas-Fort Worth,Tarrant,TX
29538,Soddy-Daisy,Chattanooga,Hamilton,TN
5746,Macedonia,Akron,Summit,OH
35471,Elkview,Charleston,Kanawha,WV
50934,Bedford Heights,Cleveland,Cuyahoga,OH
397829,Mendham Township,New York,Morris,NJ
17263,Camano Island,Oak Harbor,Island,WA
29512,Roselle Park,New York,Union,NJ
55052,Waterford,Philadelphia,Camden,NJ
35777,Moore,Spartanburg,Spartanburg,SC
33162,North Palm Beach,Miami-Fort Lauderdale,Palm Beach,FL
37060,Advance,Winston-Salem,Davie,NC
29842,Mecca,Riverside,Riverside,CA
6015,Monroe,Cincinnati,Butler,OH
28784,Jefferson,Watertown,Jefferson,WI
23745,Blountville,Kingsport,Sullivan,TN
24579,Ellisville,St. Louis,Saint Louis,MO
23162,Brownsville,,Haywood,TN
18427,Haddonfield,Philadelphia,Camden,NJ
24512,East Wenatchee,Wenatchee,Douglas,WA
35457,Holbrook,Boston,Norfolk,MA
52820,La Feria,Brownsville,Cameron,TX
11527,Franklin Lakes,New York,Bergen,NJ
44402,Calera,Birmingham,Shelby,AL
32035,Highlands,Houston,Harris,TX
20314,Saint Peter,Mankato,Nicollet,MN
14554,West Haven,Ogden,Weber,UT
33660,Ridgeland,Hilton Head Island,Jasper,SC
44769,Cotati,Santa Rosa,Sonoma,CA
11320,Emmaus,Allentown,Lehigh,PA
24990,Gulfport,Tampa,Pinellas,FL
8759,East Hanover,New York,Morris,NJ
45680,Haslett,Lansing,Ingham,MI
25101,Hershey,Harrisburg,Dauphin,PA
25465,Lake Butler,,Union,FL
124533,Gladeview,Miami-Fort Lauderdale,Miami-Dade,FL
48592,Wyomissing,Reading,Berks,PA
37814,Central,Greenville,Pickens,SC
6125,Navasota,,Grimes,TX
47532,Salem,Chicago,Kenosha,WI
397804,Parma,Rochester,Monroe,NY
45916,Jacksonville,Jacksonville,Cherokee,TX
44417,Camdenton,,Camden,MO
15816,Milan,,Gibson,TN
49769,Long Valley,New York,Morris,NJ
56738,Warren,Providence,Bristol,RI
395684,Town of Lunenburg,Worcester,Worcester,MA
397572,Lehman Township,New York,Pike,PA
14134,Thurmont,Washington,Frederick,MD
36129,Miles City,,Custer,MT
34060,South Park,Pittsburgh,Allegheny,PA
57024,Rogers,Minneapolis-St Paul,Hennepin,MN
395553,Barre,Barre,Washington,VT
17448,Church Point,Lafayette,Acadia,LA
395798,Shrewsbury Township,York,York,PA
399156,Warwick Township,Lancaster,Lancaster,PA
399004,Lehigh Township,Allentown,Northampton,PA
6376,Pagosa Springs,,Archuleta,CO
54200,Romeo,Detroit,Macomb,MI
12808,Monticello,Tallahassee,Jefferson,FL
37097,Alma,Alma,Gratiot,MI
51492,Collinsville,Tulsa,Tulsa,OK
33069,New Haven,Detroit,Macomb,MI
16897,Barrington Hills,Chicago,Cook,IL
33160,North Mankato,Mankato,Nicollet,MN
12167,Kearney,Kansas City,Clay,MO
10197,Aston,Philadelphia,Delaware,PA
21318,Wilmer,Mobile,Mobile,AL
30224,Anna,Dallas-Fort Worth,Collin,TX
39375,Laurel,Billings,Yellowstone,MT
10008,Bound Brook,New York,Somerset,NJ
32403,Lakeside,Richmond,Henrico,VA
14722,Woolwich Township,Philadelphia,Gloucester,NJ
20280,Ruther Glen,Richmond,Caroline,VA
51995,Farmington,Detroit,Oakland,MI
6839,Roslyn Heights,New York,Nassau,NY
398466,Milton,Burlington,Chittenden,VT
53836,Payson,Payson,Gila,AZ
46826,Norwell,Boston,Plymouth,MA
46671,Nanticoke,Scranton,Luzerne,PA
38921,Haughton,Shreveport,Bossier,LA
23089,Lansdowne,Philadelphia,Delaware,PA
24462,Duvall,Seattle,King,WA
399201,Scituate,Providence,Providence,RI
33958,Shavertown,Scranton,Luzerne,PA
41352,Upper Providence,Philadelphia,Delaware,PA
11728,Greenwell Springs,Baton Rouge,East Baton Rouge,LA
36917,Marshall,Asheville,Madison,NC
20195,River Ridge,New Orleans,Jefferson,LA
39609,Manville,New York,Somerset,NJ
18411,Gulf Shores,Daphne,Baldwin,AL
25174,Hondo,San Antonio,Medina,TX
7291,Struthers,Youngstown,Mahoning,OH
10036,Acushnet,Providence,Bristol,MA
44488,Catlettsburg,Huntington,Boyd,KY
52096,Fowlerville,Detroit,Livingston,MI
26201,North Versailles,Pittsburgh,Allegheny,PA
26971,Saraland,Mobile,Mobile,AL
17735,Deer Park,Spokane,Spokane,WA
48984,Havre,,Hill,MT
31556,Finneytown,Cincinnati,Hamilton,OH
48593,Wytheville,,Wythe,VA
252301,West Lake Stevens,Seattle,Snohomish,WA
5654,Little Falls,,Morrison,MN
239401,Canyon Rim,Salt Lake City,Salt Lake,UT
44661,Coarsegold,Madera,Madera,CA
43226,Trenton,Gainesville,Gilchrist,FL
21337,Windsor,Greeley,Weld,CO
34655,Warr Acres,Oklahoma City,Oklahoma,OK
36493,Russellville,,Logan,KY
7032,Sharpsburg,Atlanta,Coweta,GA
32248,Jordan,Minneapolis-St Paul,Scott,MN
3649,Berwick,Bloomsburg,Columbia,PA
48349,Waterford,New London,New London,CT
28840,Fountain Inn,Greenville,Greenville,SC
45670,Harrison Township,Pittsburgh,Allegheny,PA
26771,Rising Sun,Philadelphia,Cecil,MD
5745,Macclenny,Jacksonville,Baker,FL
51911,Englewood,Dayton,Montgomery,OH
397099,Center Township,Pittsburgh,Beaver,PA
37766,Carriere,Picayune,Pearl River,MS
38623,Fruitland Park,Orlando,Lake,FL
37867,China Grove,Charlotte,Rowan,NC
12777,Moberly,Moberly,Randolph,MO
20139,Reidsville,,Rockingham,NC
10951,Corning,Red Bluff,Tehama,CA
27939,Whitmore Lake,Ann Arbor,Washtenaw,MI
40875,Shepherd,,San Jacinto,TX
55623,Columbia,Lancaster,Lancaster,PA
45730,Hertford,Elizabeth City,Perquimans,NC
3493,Avenal,Hanford,Kings,CA
397292,Town of Sandwich,Cape Cod,Barnstable,MA
34646,Walton,Cincinnati,Boone,KY
47137,Pittsboro,Durham,Chatham,NC
398245,Somers,Hartford,Tolland,CT
36634,Hull,Boston,Plymouth,MA
397651,Town of Red Hook,New York,Dutchess,NY
27103,Signal Hill,Los Angeles,Los Angeles,CA
35127,Atoka,Memphis,Tipton,TN
27797,Watervliet,Albany,Albany,NY
398807,North East Township,Erie,Erie,PA
36979,Waynesboro,Chambersburg,Franklin,PA
33206,Oakdale,,Allen,LA
28883,Morgan,Ogden,Morgan,UT
9987,Weston,Stamford,Fairfield,CT
36521,Tyngsboro,Boston,Middlesex,MA
6643,Purcellville,Washington,Loudoun,VA
55165,Wheelersburg,Portsmouth,Scioto,OH
36110,Linthicum Heights,Baltimore,Anne Arundel,MD
14169,Town and Country,St. Louis,Saint Louis,MO
23750,Bluefield,Bluefield,Mercer,WV
397560,Town of Cottage Grove,Madison,Dane,WI
54644,Sweetwater,,Monroe,TN
44701,Colts Neck,New York,Monmouth,NJ
46363,Madison,Atlanta,Morgan,GA
35607,Falmouth,Portland,Cumberland,ME
5169,Hillsdale,New York,Bergen,NJ
26832,Roosevelt,New York,Nassau,NY
52833,Lacombe,New Orleans,Saint Tammany,LA
31272,Dudley,Worcester,Worcester,MA
10318,Beech Grove,Indianapolis,Marion,IN
47631,Seminole,,Seminole,OK
399195,Cooper Township,Kalamazoo,Kalamazoo,MI
194632,Fairmount,Syracuse,Onondaga,NY
52570,Hopatcong,New York,Sussex,NJ
11018,Cushing,Stillwater,Payne,OK
56090,Ontario,Rochester,Wayne,NY
21851,Kinnelon,New York,Morris,NJ
24221,Cornelia,Cornelia,Habersham,GA
237743,Sienna Plantation,Houston,Fort Bend,TX
53104,Madison,,Madison,FL
21366,Woodbury,Philadelphia,Gloucester,NJ
9753,South Middleton,Harrisburg,Cumberland,PA
15644,Marion,Carbondale,Williamson,IL
395524,North Smithfield,Providence,Providence,RI
6597,Powell,,Park,WY
12311,Lantana,Miami-Fort Lauderdale,Palm Beach,FL
22301,Parker,,La Paz,AZ
12711,Middletown,Washington,Frederick,MD
397604,Rostraver Township,Pittsburgh,Westmoreland,PA
7345,Sweetwater,Miami-Fort Lauderdale,Miami-Dade,FL
22193,Lugoff,Columbia,Kershaw,SC
5625,Liberty,Greenville,Pickens,SC
398421,Town of Norwich,,Chenango,NY
12166,Keansburg,New York,Monmouth,NJ
40782,Schiller Park,Chicago,Cook,IL
5833,Marysville,Detroit,Saint Clair,MI
17624,Crestwood,Chicago,Cook,IL
7532,Uniontown,Pittsburgh,Fayette,PA
40360,Plains,Scranton,Luzerne,PA
398509,North Codorus Township,York,York,PA
26440,Pearsall,,Frio,TX
29651,Goldenrod,Orlando,Seminole,FL
44464,Carthage,Joplin,Jasper,MO
40056,North Lebanon,Lebanon,Lebanon,PA
166526,Beecher,Flint,Genesee,MI
398032,Clinton,Hartford,Middlesex,CT
21240,West Richland,Kennewick,Benton,WA
47885,Succasunna,New York,Morris,NJ
52003,Federal Heights,Denver,Adams,CO
25911,Mims,Melbourne,Brevard,FL
162295,Rossville,Baltimore,Baltimore,MD
36903,Farmington,Rochester,Ontario,NY
25498,Lander,Riverton,Fremont,WY
23540,Attalla,Gadsden,Etowah,AL
35215,Cuero,,De Witt,TX
49936,Worcester,Philadelphia,Montgomery,PA
56647,Worth,Chicago,Cook,IL
30160,Alexandria,Indianapolis,Madison,IN
8631,Laurel,Salisbury,Sussex,DE
42340,Lagrange,,Lagrange,IN
45241,Farmington,Ogden,Davis,UT
397471,Hastings Township,Grand Rapids,Barry,MI
51431,Clarksburg,Washington,Montgomery,MD
20177,Rifle,Glenwood Springs,Garfield,CO
49606,Rockwood,Knoxville,Roane,TN
11448,Flat Rock,Detroit,Wayne,MI
32730,Mashpee,Cape Cod,Barnstable,MA
398635,Connellsville Township,Pittsburgh,Fayette,PA
395571,Town of East Hampton,Hartford,Middlesex,CT
238329,Timberwood Park,San Antonio,Bexar,TX
43491,Little Falls,New York,Passaic,NJ
116032,La Riviera,Sacramento,Sacramento,CA
398829,Shippensburg Township,Harrisburg,Cumberland,PA
23220,Ellenton,Sarasota,Manatee,FL
12950,New Market,Washington,Frederick,MD
38414,Erie,Greeley,Weld,CO
41780,Woodbury,Torrington,Litchfield,CT
399011,Town of Medfield,Boston,Norfolk,MA
21864,Highland Springs,Richmond,Henrico,VA
24268,Creswell,Eugene,Lane,OR
397915,Town of Pewaukee,Milwaukee,Waukesha,WI
22474,Northampton,Allentown,Northampton,PA
51047,Bluffdale,Salt Lake City,Salt Lake,UT
52994,Little Canada,Minneapolis-St Paul,Ramsey,MN
47525,Saint Pete Beach,Tampa,Pinellas,FL
397650,Milford Township,Philadelphia,Bucks,PA
26331,Ortonville,Detroit,Oakland,MI
18233,Gallipolis,Point Pleasant,Gallia,OH
6639,Pulaski,Blacksburg,Pulaski,VA
398223,Hazle Township,Scranton,Luzerne,PA
396152,Frenchtown Township,Monroe,Monroe,MI
3643,Berlin,Berlin,Coos,NH
47753,South Boston,,Halifax,VA
4993,Greenville,Greenville,Darke,OH
10322,Belding,Ionia,Ionia,MI
45754,Hillside,Chicago,Cook,IL
52742,Kenai,,Kenai Peninsula,AK
50015,Wallington,New York,Bergen,NJ
10847,Clay,Syracuse,Onondaga,NY
33167,North Salt Lake,Ogden,Davis,UT
38720,Glocester,Providence,Providence,RI
56933,Harvest,Huntsville,Madison,AL
44574,Chillicothe,Peoria,Peoria,IL
41271,Traverse City,Traverse City,Grand Traverse,MI
4977,Greenfield,Indianapolis,Hancock,IN
49746,Lock Haven,Lock Haven,Clinton,PA
20347,Sandy Hook,Stamford,Fairfield,CT
397724,East Greenwich Township,Philadelphia,Gloucester,NJ
31697,Gardendale,Birmingham,Jefferson,AL
16400,Lyons,Chicago,Cook,IL
25726,Manhattan,Chicago,Will,IL
397089,Town of Burlington,Racine,Racine,WI
5236,Hummelstown,Harrisburg,Dauphin,PA
53169,Marlton,Philadelphia,Burlington,NJ
4946,Grain Valley,Kansas City,Jackson,MO
54057,Randleman,Greensboro,Randolph,NC
19356,Middleville,Grand Rapids,Barry,MI
47675,Shiloh,York,York,PA
7666,Valley Springs,,Calaveras,CA
20308,Saint Louis,Alma,Gratiot,MI
34285,Tiburon,San Francisco,Marin,CA
16296,Apollo Beach,Tampa,Hillsborough,FL
397149,Shamokin Township,Sunbury,Northumberland,PA
30909,Clarendon Hills,Chicago,Du Page,IL
31529,Fallston,Baltimore,Harford,MD
6780,River Vale,New York,Bergen,NJ
51743,Downingtown,Philadelphia,Chester,PA
55704,Edenton,,Chowan,NC
48302,Waldwick,New York,Bergen,NJ
35932,Pawleys Island,Georgetown,Georgetown,SC
37928,Clinton,Weatherford,Custer,OK
3964,Canyon Lake,San Antonio,Comal,TX
396619,Flat Rock,Asheville,Henderson,NC
22177,Moody,Birmingham,Saint Clair,AL
33771,Rushville,,Rush,IN
396542,North Fair Oaks,San Francisco,San Mateo,CA
25408,King,Winston-Salem,Stokes,NC
